Specialite;nbrDem1;nbrDem2
9322;Sweden;Vanersborg
9323;Sweden;Kungalv
9324;Sweden;Katrineholm
9325;Sweden;Vaestervik
9326;Sweden;Enkoping
9327;Sweden;Kungsbacka
9328;Sweden;Falkenberg
9329;Sweden;Boden
9330;Sweden;Karlshamn
9331;Sweden;Kiruna
9332;Sweden;Varnamo
9333;Sweden;Kristinehamn
9334;Sweden;Ystad
9335;Sweden;Hassleholm
9336;Sweden;Harnosand
9337;Sweden;Norrtalje
9338;Sweden;Koping
9339;Sweden;Oskarshamn
9340;Sweden;Nassjo
9341;Sweden;Lerum
9342;Sweden;Eslov
9343;Sweden;Falkoeping
9344;Sweden;Mariestad
9345;Sweden;Molnlycke
9346;Sweden;Hudiksvall
9347;Sweden;Vasterhaninge
9348;Sweden;Ljungby
9349;Sweden;Kinna
9350;Sweden;Staffanstorp
9351;Sweden;Avesta
9352;Sweden;Kaevlinge
9353;Sweden;Tranas
9354;Sweden;Arvika
9355;Sweden;Ludvika
9356;Sweden;Nynashamn
9357;Sweden;Balsta
9358;Sweden;Hoganas
9359;Sweden;Skoghall
9360;Sweden;Kumla
9361;Sweden;Strangnas
9362;Switzerland;Zurich
9363;Switzerland;Geneve
9364;Switzerland;Basel
9365;Switzerland;Bern
9366;Switzerland;Lausanne
9367;Switzerland;Winterthur
9368;Switzerland;Sankt Gallen
9369;Switzerland;Luzern
9370;Switzerland;Zuerich (Kreis 11)
9371;Switzerland;Biel
9372;Switzerland;Zuerich (Kreis 3)
9373;Switzerland;Zuerich (Kreis 9)
9374;Switzerland;Thun
9375;Switzerland;Koniz
9376;Switzerland;La Chaux-de-Fonds
9377;Switzerland;Zuerich (Kreis 10)
9378;Switzerland;Rapperswil
9379;Switzerland;Schaffhausen
9380;Switzerland;Zuerich (Kreis 7)
9381;Switzerland;Fribourg
9382;Switzerland;Chur
9383;Switzerland;Neuchatel
9384;Switzerland;Vernier
9385;Switzerland;Zuerich (Kreis 6)
9386;Switzerland;Zuerich (Kreis 2)
9387;Switzerland;Zuerich (Kreis 9) / Altstetten
9388;Switzerland;Zuerich (Kreis 12)
9389;Switzerland;Sion
9390;Switzerland;Lancy
9391;Switzerland;Aussersihl
9392;Switzerland;Emmen
9393;Switzerland;Lugano
9394;Switzerland;Kriens
9395;Switzerland;Yverdon-les-Bains
9396;Switzerland;Zug
9397;Switzerland;Uster
9398;Switzerland;Le Chatelard
9399;Switzerland;Montreux
9400;Switzerland;Frauenfeld
9401;Switzerland;Zuerich (Kreis 3) / Sihlfeld
9402;Switzerland;Dietikon
9403;Switzerland;Baar
9404;Switzerland;Zuerich (Kreis 6) / Unterstrass
9405;Switzerland;Dubendorf
9406;Switzerland;Meyrin
9407;Switzerland;Carouge
9408;Switzerland;Wettingen
9409;Switzerland;Allschwil
9410;Switzerland;Zuerich (Kreis 11) / Oerlikon
9411;Switzerland;Zuerich (Kreis 11) / Seebach
9412;Switzerland;Renens
9413;Switzerland;Kreuzlingen
9414;Switzerland;Jona
9415;Switzerland;Onex
9416;Switzerland;Zuerich (Kreis 11) / Affoltern
9417;Switzerland;Zuerich (Kreis 10) / Hoengg
9418;Switzerland;Gossau
9419;Switzerland;Muttenz
9420;Switzerland;Wil
9421;Switzerland;Nyon
9422;Switzerland;Bellinzona
9423;Switzerland;Zuerich (Kreis 9) / Albisrieden
9424;Switzerland;Olten
9425;Switzerland;Oberwinterthur (Kreis 2)
9426;Switzerland;Kloten
9427;Switzerland;Pully
9428;Switzerland;Stadt Winterthur (Kreis 1)
9429;Switzerland;Littau
9430;Switzerland;Baden
9431;Switzerland;Zuerich (Kreis 2) / Wollishofen
9432;Switzerland;Horgen
9433;Switzerland;Grenchen
9434;Switzerland;Vevey
9435;Switzerland;Zuerich (Kreis 10) / Wipkingen
9436;Switzerland;Zuerich (Kreis 8)
9437;Switzerland;Aarau
9438;Switzerland;Herisau
9439;Switzerland;Seen (Kreis 3)
9440;Switzerland;Adliswil
9441;Switzerland;Steffisburg
9442;Switzerland;Monthey
9443;Switzerland;Zuerich (Kreis 3) / Alt-Wiedikon
9444;Switzerland;Pratteln
9445;Switzerland;Solothurn
9446;Switzerland;Sierre
9447;Switzerland;Burgdorf
9448;Switzerland;Martigny-Ville
9449;Switzerland;Locarno
9450;Switzerland;Freienbach
9451;Switzerland;Langenthal
9452;Switzerland;Schwyz
9453;Switzerland;Binningen
9454;Switzerland;Morges
9455;Switzerland;Wohlen
9456;Switzerland;Cham
9457;Switzerland;Thalwil
9458;Switzerland;Wadenswil
9459;Switzerland;Bulach
9460;Switzerland;Einsiedeln
9461;Switzerland;Thonex
9462;Syria;Aleppo
9463;Syria;Damascus
9464;Syria;Hims
9465;Syria;Hamah
9466;Syria;Latakia
9467;Syria;Dayr az Zawr
9468;Syria;Ar Raqqah
9469;Syria;Al Bab
9470;Syria;Idlib
9471;Syria;Duma
9472;Syria;As Safirah
9473;Syria;Salamiyah
9474;Syria;Tartus
9475;Syria;Ath Thawrah
9476;Syria;Al Hasakah
9477;Syria;Darayya
9478;Syria;Manbij
9479;Syria;Jablah
9480;Syria;Abu Kamal
9481;Syria;At Tall
9482;Syria;Al Mayadin
9483;Syria;Ar Rastan
9484;Syria;Tadmur
9485;Syria;An Nabk
9486;Syria;Khan Shaykhun
9487;Syria;`Afrin
9488;Syria;`Irbin
9489;Syria;Al Qusayr
9490;Syria;Yabrud
9491;Syria;Jisr ash Shughur
9492;Syria;Baniyas
9493;Syria;Talbisah
9494;Syria;Harasta al Basal
9495;Syria;Al Qunaytirah
9496;Syria;Tadif
9497;Syria;Saraqib
9498;Syria;Jayrud
9499;Syria;Masyaf
9500;Syria;Ma`arrat Misrin
9501;Syria;Al Qaryatayn
9502;Syria;Salqin
9503;Syria;Tafas
9504;Syria;Suran
9505;Syria;Binnish
9506;Syria;Qasim
9507;Syria;Tall Kalakh
9508;Syria;Az Zabadani
9509;Syria;Tayyibat al Imam
9510;Syria;Hajin
9511;Syria;Inkhil
9512;Syria;Dayr Hafir
9513;Syria;Safita
9514;Syria;Shaykh Miskin
9515;Syria;As Sanamayn
9516;Syria;Tall Rif`at
9517;Syria;Nubl
9518;Syria;Subaykhan
9519;Syria;Jarabulus
9520;Syria;Kafr Nabl
9521;Syria;Al Harak
9522;Syria;Al Kiswah
9523;Syria;Halfaya
9524;Syria;Kafr Takharim
9525;Syria;Ad Dana
9526;Syria;Kafr Zayta
9527;Syria;Kafr Lahah
9528;Syria;Darbasiyah
9529;Syria;Qarah
9530;Syria;Qatana
9531;Syria;Al Qutayfah
9532;Syria;Izra`
9533;Syria;Salakhid
9534;Syria;Duraykish
9535;Syria;Mukharram al Fawqani
9536;Syria;Ma`lula
9537;Syria;Busra ash Sham
9538;Tajikistan;Dushanbe
9539;Tajikistan;Khujand
9540;Tajikistan;Kulob
9541;Tajikistan;Qurghonteppa
9542;Tajikistan;Istaravshan
9543;Tajikistan;Konibodom
9544;Tajikistan;Kofarnihon
9545;Tajikistan;Tursunzoda
9546;Tajikistan;Isfara
9547;Tajikistan;Panjakent
9548;Tajikistan;Khorugh
9549;Tajikistan;Ishkashim
9550;Tajikistan;Hisor
9551;Tajikistan;Boshkengash
9552;Tajikistan;Danghara
9553;Tajikistan;Farkhor
9554;Tajikistan;Chkalovsk
9555;Tajikistan;Chubek
9556;Tajikistan;Kolkhozobod
9557;Tajikistan;Norak
9558;Tajikistan;Yovan
9559;Tajikistan;Proletarsk
9560;Tajikistan;Vakhsh
9561;Tajikistan;Nov
9562;Tajikistan;Adrasmon
9563;Tajikistan;Buston
9564;Tajikistan;Shahrtuz
9565;Tajikistan;Leningrad
9566;Tajikistan;Asht
9567;Tajikistan;Taboshar
9568;Tajikistan;Murghob
9569;Tajikistan;Gharm
9570;Tajikistan;Obigarm
9571;Tajikistan;Kuybishevsk
9572;Tajikistan;Khodzha-Maston
9573;Tajikistan;Dusty
9574;Tajikistan;Sovety
9575;Tajikistan;Garavuti
9576;Tajikistan;Pakhtakoron
9577;Tajikistan;Panj
9578;Tajikistan;Roghun
9579;Tajikistan;Kirovskiy
9580;Tajikistan;Orzu
9581;Tajikistan;Jilikul
9582;Tajikistan;Shakhrinav
9583;Tajikistan;Novobod
9584;Tajikistan;Kaindisoy
9585;Tajikistan;Oltintopkan
9586;Tajikistan;Nefteobod
9587;Tajikistan;Chorbog
9588;Tajikistan;Shurob
9589;Tajikistan;Vorukh
9590;Tajikistan;Palas
9591;Tajikistan;Quruqsoy
9592;Tajikistan;Karakenja
9593;Tajikistan;Tagob
9594;Tajikistan;Kim
9595;Tajikistan;Tartki
9596;Tajikistan;Varzob
9597;Tajikistan;Ayny
9598;Tajikistan;Komsomolobod
9599;Tajikistan;Naugarzan
9600;Tanzania;Dar es Salaam
9601;Tanzania;Mwanza
9602;Tanzania;Zanzibar
9603;Tanzania;Arusha
9604;Tanzania;Mbeya
9605;Tanzania;Morogoro
9606;Tanzania;Tanga
9607;Tanzania;Dodoma
9608;Tanzania;Kigoma
9609;Tanzania;Moshi
9610;Tanzania;Tabora
9611;Tanzania;Songea
9612;Tanzania;Musoma
9613;Tanzania;Iringa
9614;Tanzania;Katumba
9615;Tanzania;Shinyanga
9616;Tanzania;Mtwara
9617;Tanzania;Ushirombo
9618;Tanzania;Kilosa
9619;Tanzania;Sumbawanga
9620;Tanzania;Bagamoyo
9621;Tanzania;Mpanda
9622;Tanzania;Bukoba
9623;Tanzania;Singida
9624;Tanzania;Uyovu
9625;Tanzania;Makumbako
9626;Tanzania;Buseresere
9627;Tanzania;Bunda
9628;Tanzania;Merelani
9629;Tanzania;Katoro
9630;Tanzania;Ifakara
9631;Tanzania;Njombe
9632;Tanzania;Lindi
9633;Tanzania;Vwawa
9634;Tanzania;Nguruka
9635;Tanzania;Newala Kisimani
9636;Tanzania;Geiro
9637;Tanzania;Kidatu
9638;Tanzania;Kasulu
9639;Tanzania;Tunduma
9640;Tanzania;Masasi
9641;Tanzania;Kahama
9642;Tanzania;Kidodi
9643;Tanzania;Igunga
9644;Tanzania;Missungwi
9645;Tanzania;Mlimba
9646;Tanzania;Mafinga
9647;Tanzania;Masumbwe
9648;Tanzania;Chalinze
9649;Tanzania;Babati
9650;Tanzania;Biharamulo
9651;Tanzania;Somanda
9652;Tanzania;Bariadi
9653;Tanzania;Kirando
9654;Tanzania;Tarime
9655;Tanzania;Tumbi
9656;Tanzania;Bugarama
9657;Tanzania;Mvomero
9658;Tanzania;Chanika
9659;Tanzania;Kyela
9660;Tanzania;Kibiti
9661;Tanzania;Kisesa
9662;Tanzania;Lukuledi
9663;Tanzania;Mlandizi
9664;Tanzania;Rujewa
9665;Tanzania;Ilula
